"","CaseId","WEIGHT","P_CARLSON_EXP","P_WAYNE_EXP","P_WAYNE_EXP2","P_RELIG","P_ATTEND","P_SINCLAIR_EXP1","RND_00","ADS1","ADS2","CARLSON1","SCREENER","WAYNE1","WAYNE1_TOTALTIME","WAYNE2","WAYNE2_TOTALTIME","WAYNE3","WAYNE3_TOTALTIME","DISPLAY_WAYNE","DISPLAY_WAYNE_TOTALTIME","WAYNE45_ORDER1","WAYNE45_ORDER2","WAYNE4_TOTALTIME","WAYNE4","WAYNE5_TOTALTIME","WAYNE5","WAYNE6","RAN_WAYNE7_1A","RAN_WAYNE7_1B","WAYNE7_1","WAYNE7_1_TOTALTIME","RAN_WAYNE7_2A","RAN_WAYNE7_2B","WAYNE7_2","WAYNE7_2_TOTALTIME","WAYNE8","RAN_WAYNE9A","RAN_WAYNE9B","WAYNE9","WAYNE9_TOTALTIME","WAYNE10","WAYNE1112_ORDER1","WAYNE1112_ORDER2","WAYNE11","WAYNE12","WAYNE13_ORDER1","WAYNE13_ORDER2","WAYNE13_ORDER3","WAYNE13_ORDER4","WAYNE13_ORDER5","WAYNE13_ORDER6","WAYNE13_ORDER7","WAYNE13_ORDER8","WAYNE13_ORDER9","WAYNE13_A","WAYNE13_B","WAYNE13_C","WAYNE13_D","WAYNE13_E","WAYNE13_F","WAYNE13_G","WAYNE13_H","WAYNE13_I","COLLINS3","COLLINS4","COLLINS5_ORDER1","COLLINS5_ORDER2","COLLINS5_ORDER3","COLLINS5_ORDER4","COLLINS5_ORDER5","COLLINS5A","COLLINS5B","COLLINS5C","COLLINS5D","COLLINS5E","COLLINS6_ORDER1","COLLINS6_ORDER2","COLLINS6_ORDER3","COLLINS6_ORDER4","COLLINS6_ORDER5","COLLINS6_ORDER6","COLLINS6A","COLLINS6B","COLLINS6C","COLLINS6D","COLLINS6E","COLLINS6F","COLLINS7","COLLINS8","COLLINS9","COLLINS10","COLLINS1","COLLINS2","COLLINS11","COLLINS12","COLLINS13","COLLINS14","COLLINS1516_ORDER1","COLLINS1516_ORDER2","COLLINS15","COLLINS16","CARLSON2","CARLSON2_TOTALTIME","CARLSON3","RAN_CARLSON4A","RAN_CARLSON4B","RAN_CARLSON4C","CARLSON4","ADS3_ORDER1","ADS3_ORDER2","ADS3_ORDER3","ADS3_A","ADS3_B","ADS3_C","ADS4_ORDER1","ADS4_ORDER2","ADS4_ORDER3","ADS4_ORDER4","ADS4_ORDER5","ADS4_ORDER6","ADS4_ORDER7","ADS4_ORDER8","ADS4_ORDER9","ADS4_ORDER10","ADS4_ORDER11","ADS4_ORDER12","ADS4_ORDER13","ADS4_ORDER14","ADS4_ORDER15","ADS4_ORDER16","ADS4_ORDER17","ADS4_ORDER18","ADS4_ORDER19","ADS4_ORDER20","ADS4_A","ADS4_B","ADS4_C","ADS4_D","ADS4_E","ADS4_F","ADS4_G","ADS4_H","ADS4_I","ADS4_J","ADS4_K","ADS4_L","ADS4_M","ADS4_N","ADS4_O","ADS4_P","ADS4_Q","ADS4_R","ADS4_S","ADS4_T","ADS512_ORDER1","ADS512_ORDER2","ADS512_ORDER3","ADS512_ORDER4","ADS512_ORDER5","ADS512_ORDER6","ADS512_ORDER7","ADS5","ADS6","ADS7","ADS8","ADS9","ADS11","ADS12","CARLSON5","RAN_SINCLAIR1A","RAN_SINCLAIR1B","RAN_SINCLAIR1C","RAN_SINCLAIR1D","RAN_SINCLAIR1E","RAN_SINCLAIR1F","RAN_SINCLAIR1G","RAN_SINCLAIR1H","RAN_SINCLAIR1I","SINCLAIR1_1","SINCLAIR1_2","SINCLAIR1_3","SINCLAIR1_4","SINCLAIR1_5","SINCLAIR1_6","SINCLAIR1_7","SINCLAIR1_8","SINCLAIR1_9","SINCLAIR1_10","SINCLAIR1_DK","SINCLAIR1_SKP","SINCLAIR1_REF","SINCLAIR4","SINCLAIR5","RAN_SINCLAIRREVISED1A","RAN_SINCLAIRREVISED1B","SINCLAIRREVISED1","RAN_SINCLAIRREVISED2A","RAN_SINCLAIRREVISED2B","SINCLAIRREVISED2","RAN_SINCLAIRREVISED3A","RAN_SINCLAIRREVISED3B","SINCLAIRREVISED3","SINCLAIR9","RAN_SINCLAIR12A","RAN_SINCLAIR12B","SINCLAIR12","RAN_SINCLAIR13A","RAN_SINCLAIR13B","SINCLAIR13","SINCLAIR14","RAN_SINCLAIR15_1A","RAN_SINCLAIR15_1B","RAN_SINCLAIR15_1C","SINCLAIR15_1","RAN_SINCLAIR15_2A","RAN_SINCLAIR15_2B","RAN_SINCLAIR15_2C","SINCLAIR15_2","RAN_SINCLAIR15_3A","RAN_SINCLAIR15_3B","RAN_SINCLAIR15_3C","SINCLAIR15_3","RAN_SINCLAIR15_4A","RAN_SINCLAIR15_4B","RAN_SINCLAIR15_4C","SINCLAIR15_4","SINCLAIR16_1","SINCLAIR16_2","SINCLAIR16_3","SINCLAIR16_4","SINCLAIR16_5","SINCLAIR16_DK","SINCLAIR16_SKP","SINCLAIR16_REF","SINCLAIR17","SINCLAIR18","PartyID7","IDEO","QPA003B","VOTE20","QPA015A","QPAC2","HHINC_9","HHINC_4","STARTDT","ENDDT","duration","SURV_MODE","SURV_LANG","Device","GENDER","AGE","AGE4","AGE7","RACETHNICITY","EDUC5","MARITAL","EMPLOY","INCOME","STATE","REGION4","REGION9","METRO","INTERNET","HOUSING","HOME_TYPE","PHONESERVICE","HHSIZE","HH01","HH25","HH612","HH1317","HH18OV"
"485",1708,1.79404995,2,1,2,12,2,3,1,3,4,3,6,"My number one fear is failing as a parent. My fear is I get pulled over by a cop and don't make it home to kiss my child good night or my child not coming home because the crime they commit was walking while black. My second fear is unmedicated mentally ill people.",132,"",NA,"",NA,1,1,1,2,20,3,15,4,3,NA,NA,NA,NA,1,2,2,3,3,2,1,1,13,2,2,1,3,4,1,4,6,7,9,8,5,3,2,2,1,2,1,4,2,5,2,1,20,3,1,4,5,3,2,5,4,2,2,4,1,4,6,5,3,2,4,4,2,2,1,4,3,3,3,1,2,"5",6,4,4,4,1,2,25,25,1,22,45,1,2,3,1,1,3,2,4,4,2,1,14,10,4,6,7,9,8,5,15,11,3,20,16,13,17,19,12,18,2,1,6,6,5,5,6,6,5,5,1,2,2,5,3,5,1,6,3,5,2,7,2,5,3,6,4,1,3,2,3,1,2,3,2,"I dont remember",9,8,5,2,7,1,6,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,4,4,1,2,1,1,2,2,1,2,1,1,1,2,1,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,3,NA,NA,NA,NA,0,0,1,1,0,0,0,0,2,2,2,3,2,1,4,1,3,1,"11/17/2020 13:39","11/17/2020 13:54",15,2,1,"Smartphone",1,26,1,2,1,2,6,1,5,"PA",1,2,1,1,2,3,4,5,0,2,0,0,3
"486",1712,1.87500031,1,1,1,12,2,3,0,2,2,2,6,"I am scared of spiders.
I'm scared of heights.
I'm scared of a loved one's well being and health. I wished that should would change her life.",122,"",NA,"",NA,1,3,1,2,22,1,14,5,3,2,1,1,13,NA,NA,NA,NA,2,1,2,1,8,2,2,1,3,3,1,5,2,8,3,6,9,4,7,4,4,4,5,4,4,2,4,4,0,2,1,5,2,3,4,4,4,1,4,4,1,5,2,3,6,4,2,3,2,2,2,2,1,3,3,1,3,"N/A",2,3,2,2,2,1,25,34,1,2,50,1,2,3,1,1,2,3,3,3,3,19,12,1,14,5,2,20,16,8,15,18,3,17,13,11,10,6,9,4,7,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,7,5,3,2,6,4,1,2,4,4,2,1,4,4,"Susan Collins",7,4,5,9,6,3,1,8,2,0,0,0,0,0,1,0,0,0,1,0,0,0,3,3,1,2,1,1,2,1,1,2,1,1,2,1,2,2,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,2,NA,NA,NA,NA,1,1,1,1,1,0,0,0,2,1,6,5,2,4,4,1,2,1,"11/17/2020 17:32","11/17/2020 17:45",14,2,1,"Smartphone",2,29,1,2,1,1,1,2,3,"KY",3,6,0,1,2,1,1,6,0,0,0,0,7
"487",1713,1.11744155,1,1,1,2,NA,4,0,3,4,3,6,",",28,"",NA,"",NA,1,2,2,1,12,2,12,2,5,1,2,2,26,NA,NA,NA,NA,1,1,2,2,21,1,2,1,4,7,3,4,7,2,6,5,1,8,9,4,4,3,2,4,4,4,1,1,10,2,3,4,2,5,1,5,5,2,3,5,3,4,2,6,5,1,2,3,2,3,4,1,3,3,3,3,1,"",NA,3,3,3,2,1,50,50,1,47,50,2,1,3,2,3,2,1,3,3,3,15,19,18,3,4,13,11,7,2,6,20,5,1,14,8,12,16,9,17,10,2,5,5,6,4,6,2,1,5,2,5,2,6,4,4,2,6,2,2,4,3,1,7,2,5,4,6,3,4,3,1,1,3,3,"John Smith",8,1,4,7,5,2,9,6,3,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,2,1,2,2,1,2,2,1,1,1,2,1,1,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,3,0,0,0,1,0,0,0,0,2,2,2,3,3,1,1,1,8,4,"11/17/2020 18:23","11/17/2020 18:41",18,2,1,"Desktop",2,57,3,5,4,3,4,1,14,"NC",3,5,1,1,1,1,4,3,0,0,0,0,3
"488",1717,0.89986895,2,2,1,10,3,4,1,2,2,3,4,"",NA,"I get angry when there is power over my home and property...like code inspections telling what I can and cant do on MY property.

I get angry when others over talk me and dont comprehend what I am saying because they are not listening.

I get angry when others ignore the fact that we all have different learning styles and most ignore the request to teach me at my learning style.",157,"",NA,1,6,1,2,73,5,10,5,4,2,1,1,23,NA,NA,NA,NA,1,2,1,2,29,2,2,1,2,4,4,6,7,9,5,2,1,8,3,2,5,2,1,5,3,4,3,4,62,2,4,5,2,1,3,3,2,1,3,2,4,6,5,2,1,3,3,1,4,4,2,2,3,3,3,1,1,"",NA,1,1,2,2,1,100,100,1,58,50,2,1,3,1,2,1,3,2,3,1,4,6,20,19,7,11,16,9,5,10,18,2,17,1,14,15,8,3,12,13,2,5,6,3,4,3,5,1,3,2,3,3,4,1,6,2,5,3,5,3,5,1,4,7,6,2,3,3,4,3,1,1,3,1,"John Smith",1,5,6,3,7,4,9,8,2,1,0,0,0,1,1,1,0,0,0,0,0,0,3,3,2,1,2,2,1,1,2,1,1,1,2,1,1,2,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,3,0,1,0,1,0,0,0,0,1,1,5,5,3,1,4,1,7,3,"11/17/2020 16:49","11/17/2020 18:35",60,2,1,"Desktop",1,49,3,4,1,3,6,1,12,"PA",1,2,0,1,1,1,4,2,0,0,0,0,2
"489",1720,0.71844231,1,2,1,11,NA,3,1,3,3,2,6,"",NA,"People who won’t wear face masks and continue to “socially gather” despite the pandemic.

Democratic governors who allow their cities to be destroyed by protesters.

People who think big government is the answer to our country’s problems.",371,"",NA,1,6,1,2,19,6,12,6,2,1,2,1,12,NA,NA,NA,NA,2,2,1,2,19,2,1,2,2,5,3,1,8,2,7,6,4,5,9,2,3,1,2,4,4,4,3,3,NA,2,3,1,2,4,5,3,2,2,3,3,3,1,2,6,4,5,2,3,4,3,4,2,3,3,3,2,3,"48",3,2,2,3,2,1,80,80,1,67,20,1,2,3,2,3,1,2,3,3,3,3,13,16,19,12,1,20,14,8,18,11,2,10,7,6,4,5,9,17,15,1,5,5,5,2,3,5,1,4,2,2,2,5,2,5,2,5,2,4,2,6,1,7,4,2,5,3,2,4,2,1,2,4,2,"Smith",7,9,3,4,6,1,8,2,5,0,0,0,0,1,1,1,0,0,0,0,0,0,4,4,1,2,2,1,2,2,1,2,1,1,1,2,1,2,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,2,NA,NA,NA,NA,1,1,0,1,0,0,0,0,2,1,5,5,3,2,2,1,4,2,"11/18/2020 9:12","11/18/2020 9:51",39,2,1,"Tablet",1,75,4,7,1,3,4,5,7,"OR",4,9,1,1,2,3,3,1,0,0,0,0,1
"490",1721,2.0453505,2,2,2,2,2,4,1,2,2,3,6,"",NA,"Somebody that doesn't pay attention when they are driving makes me very angry.",79,"",NA,1,2,1,2,8,4,5,4,4,NA,NA,NA,NA,1,2,2,9,2,2,1,1,11,2,2,1,4,4,7,5,6,3,2,1,8,4,9,3,4,4,3,4,4,3,3,4,NA,3,5,3,2,1,4,4,4,2,4,2,5,6,3,2,1,4,3,2,3,3,3,2,3,3,3,1,2,"27",1,3,3,3,1,2,71,72,1,29,61,2,1,3,3,3,2,1,3,3,2,7,18,12,11,5,19,17,6,15,20,3,13,2,1,14,16,8,4,9,10,98,4,3,3,2,5,4,3,3,2,3,5,2,2,5,5,5,4,4,2,2,5,4,6,1,7,3,4,4,3,3,3,4,4,"John Smith",1,5,4,3,2,9,6,7,8,0,0,0,0,1,0,1,0,0,0,0,0,0,2,2,2,1,1,2,1,2,2,1,1,2,1,2,1,2,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,3,0,0,1,0,0,0,0,0,2,2,4,5,2,2,4,1,4,2,"11/17/2020 0:17","11/17/2020 23:20",14,2,1,"Smartphone",2,59,3,5,1,2,2,7,8,"OH",2,3,1,1,1,1,3,2,0,0,0,0,2
"491",1736,2.13629206,3,3,2,14,NA,4,1,2,3,3,6,"",NA,"",NA,"Clean, straighten up the hosue.  Go to 1 of 3 jobs. Cook and exercise.",83,1,4,2,1,10,2,13,2,6,NA,NA,NA,NA,2,1,2,18,2,1,2,2,15,2,1,2,2,6,4,2,3,8,6,1,7,9,5,2,1,2,2,1,1,1,4,1,40,2,4,2,3,1,5,4,3,3,2,2,4,2,3,6,1,5,3,3,3,2,3,2,3,3,3,2,4,"36",1,4,4,4,2,1,53,52,1,104,16,2,1,3,1,2,3,1,3,3,3,13,4,15,2,16,3,11,18,8,10,20,17,14,6,1,19,7,9,12,5,1,6,6,1,6,2,6,1,6,1,3,5,4,6,6,1,6,3,6,98,5,3,7,6,2,1,4,4,4,3,1,1,2,3,"John Speak",9,1,2,6,4,5,7,3,8,1,0,0,0,1,1,1,0,0,0,0,0,0,4,4,2,1,2,2,1,2,2,1,1,2,2,1,1,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,2,0,1,0,0,0,0,0,0,2,1,4,4,4,2,2,1,3,1,"11/18/2020 8:02","11/18/2020 8:32",30,2,1,"Smartphone",2,68,4,6,1,4,1,1,6,"NY",1,2,1,1,1,1,1,2,0,0,0,0,2
"492",1737,0.81440178,1,3,1,6,3,1,0,4,4,3,6,"",NA,"",NA,"I work from 7am to 5pm Monday to friday then do Real estate after that until about 11pm.
I eat dinner around 530pm then shower.  Most days I watch a movie which browsing the internet for properties.
I go to bed around 1230 to 1pm during the week and weekends I go to bed later.",159,1,4,1,2,22,2,11,2,6,1,2,2,25,NA,NA,NA,NA,2,1,2,1,15,2,2,1,2,6,1,7,4,5,2,6,8,9,3,3,2,4,2,3,2,4,2,4,45,2,1,4,5,2,3,2,1,4,2,4,1,4,5,2,6,3,2,2,5,5,5,2,3,3,3,4,2,"32",9,2,2,3,2,1,60,60,1,15,59,1,2,3,3,1,2,3,4,4,4,17,14,1,7,4,5,2,6,12,19,13,10,16,15,8,9,20,3,18,11,6,6,6,2,4,6,4,1,5,2,1,2,6,6,6,1,6,2,5,5,5,6,7,2,3,4,1,3,3,3,2,1,2,3,"john smith",9,7,6,4,1,3,8,5,2,0,0,0,0,0,1,1,0,0,0,0,0,0,5,5,1,2,2,1,2,2,1,2,1,1,2,1,1,1,2,1,4,2,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,1,1,6,4,3,1,4,1,6,2,"11/17/2020 13:37","11/17/2020 14:00",23,2,1,"Desktop",2,61,4,5,3,4,3,1,10,"GA",3,5,1,1,1,2,4,5,0,0,0,0,2
"493",1742,0.16921224,2,3,2,11,1,1,0,3,3,3,7,"",NA,"",NA,"Work eat lunch watch children",29,1,2,1,2,16,2,46,2,5,NA,NA,NA,NA,1,2,2,24,1,1,2,2,71,2,1,2,4,4,4,8,3,7,9,5,1,6,2,4,4,4,3,4,4,3,2,3,NA,2,4,3,5,1,2,4,4,2,3,2,4,3,5,1,6,2,3,2,4,3,2,2,3,3,3,3,5,"9",6,4,4,4,1,2,50,50,1,2,50,1,2,3,3,3,1,2,3,3,2,18,17,13,15,4,8,3,7,12,9,10,11,5,14,1,20,19,6,16,2,2,5,3,5,5,4,5,2,4,2,4,3,4,3,5,2,5,2,4,4,7,2,3,1,5,6,4,3,3,4,2,2,3,2,"John",8,3,7,1,2,9,4,5,6,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,1,2,1,1,2,2,1,2,2,1,2,1,2,1,2,2,3,1,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,2,1,4,5,2,4,4,1,6,3,"11/17/2020 20:17","11/17/2020 20:37",21,2,1,"Smartphone",2,31,2,2,1,3,6,3,11,"IN",2,3,1,1,2,1,4,6,0,0,3,1,2
"494",1754,0.85996289,1,3,1,12,5,3,1,3,3,3,6,"",NA,"",NA,"going to the gym almost every day. Going to work Monday to Friday and going groceries shopping or cleaning my place.",49,1,5,1,2,12,1,16,5,4,1,2,2,53,NA,NA,NA,NA,2,1,2,1,17,2,2,1,4,6,1,5,6,8,2,3,7,4,9,3,3,3,2,2,4,4,1,2,35,2,1,5,2,3,4,2,1,2,1,1,1,5,6,2,3,4,1,1,2,2,1,1,3,3,3,3,5,"11",5,4,4,4,1,2,49,50,1,26,45,1,2,3,1,1,2,3,4,4,4,1,10,5,19,17,6,8,13,16,20,2,18,11,15,3,7,12,4,9,14,1,6,6,2,4,5,6,5,5,2,6,2,5,6,6,1,6,4,4,1,7,5,6,4,2,3,1,2,2,3,2,4,4,4,"i forgot",4,9,2,6,5,3,8,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,1,2,1,1,2,2,1,2,1,2,2,1,1,1,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,1,NA,NA,NA,NA,1,0,0,0,0,0,0,0,1,2,3,4,4,1,1,1,3,1,"11/17/2020 10:14","11/17/2020 10:32",18,2,1,"Desktop",2,38,2,3,4,2,4,1,6,"CA",4,9,1,1,2,3,4,4,0,0,0,0,1
"495",1756,0.52452363,1,3,1,1,9,1,1,2,3,3,6,"",NA,"",NA,"Reading, volunteer work, Geneology",37,1,5,1,2,12,1,14,1,4,1,2,2,18,NA,NA,NA,NA,1,2,1,2,14,1,2,1,4,4,5,2,1,6,3,9,4,8,7,2,2,2,2,2,2,3,4,3,NA,2,5,2,1,3,4,3,3,2,2,3,5,2,1,6,3,4,3,3,3,2,3,3,3,3,3,2,3,"40",6,2,3,4,1,2,100,998,1,26,60,2,1,3,2,2,1,3,3,3,3,17,5,14,2,1,6,15,3,19,9,20,4,8,12,16,7,18,13,10,11,2,5,5,5,2,5,2,5,5,2,2,2,5,2,5,2,5,2,5,2,5,3,6,7,2,1,4,4,4,3,4,3,4,4,"Don’t remember",2,3,5,8,4,7,9,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,2,1,2,2,1,2,2,1,1,2,2,1,98,2,1,1,3,1,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,2,2,4,4,3,4,4,1,7,3,"11/17/2020 11:42","11/17/2020 11:58",16,2,1,"Smartphone",2,68,4,6,1,3,1,5,13,"WA",4,9,1,0,1,1,3,2,0,0,0,0,1
"496",1762,0.27809615,2,1,1,12,6,3,1,2,3,3,6,"Not knowing if a family member will get COVID.  If I may lose my job due to COVID. If my pets will get sick and die.",84,"",NA,"",NA,1,3,2,1,11,5,34,5,5,1,2,2,32,NA,NA,NA,NA,2,1,2,1,48,2,2,1,1,2,1,6,7,3,8,4,5,2,9,3,4,3,2,3,4,5,1,3,45,2,1,3,4,5,2,4,4,2,2,4,1,6,3,4,5,2,3,2,4,4,4,2,3,3,3,4,1,"",NA,3,3,3,1,2,67,68,1,45,50,1,2,3,1,1,3,2,2,4,1,10,12,14,1,15,6,19,7,3,8,11,18,16,17,20,4,5,2,13,9,2,5,5,5,5,5,5,1,5,2,5,2,5,2,3,1,5,2,5,3,1,2,7,4,3,5,6,3,4,4,1,1,2,4,"John smith",3,1,2,8,4,5,7,9,6,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,1,2,1,1,2,2,1,2,1,2,2,1,2,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,1,NA,NA,NA,NA,0,0,0,1,0,0,0,0,1,1,2,4,3,1,1,1,6,3,"11/17/2020 18:57","11/17/2020 19:17",20,2,1,"Smartphone",1,33,2,2,1,3,1,1,11,"WI",2,3,1,1,1,1,4,2,0,0,0,0,2
"497",1765,0.19954435,2,1,2,14,5,3,0,2,4,2,6,"Loosing my job, being told I did poorly, loosing my stability",176,"",NA,"",NA,1,5,1,2,8,4,10,7,1,NA,NA,NA,NA,1,2,1,19,3,2,1,2,17,2,2,1,3,7,5,4,9,3,2,7,1,8,6,1,2,1,1,3,3,3,1,4,40,2,5,4,3,2,1,4,4,3,3,3,5,4,3,2,1,6,4,3,3,3,3,4,3,3,3,4,1,"",NA,4,4,4,1,2,100,100,1,49,70,2,1,3,2,3,2,1,3,3,3,5,10,4,18,16,9,12,15,19,3,11,2,14,7,20,17,1,8,13,6,1,6,6,6,1,6,1,1,6,1,1,1,6,1,6,1,6,1,4,1,5,6,3,1,7,4,2,3,4,4,1,2,3,4,"I don't remember - but they were the incumbent, lost - with opinions where they hated the candidate or loved the ideas",9,4,3,8,1,5,2,7,6,1,1,0,0,1,0,1,0,1,1,0,0,0,2,4,2,1,2,2,1,2,2,1,1,1,1,2,1,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,1,NA,NA,NA,NA,0,1,0,0,1,0,0,0,1,1,3,4,3,1,1,1,6,3,"11/17/2020 10:03","11/17/2020 10:23",21,2,1,"Smartphone",2,34,2,2,1,3,3,1,11,"CA",4,9,1,1,2,3,4,1,0,0,0,0,1
"498",1769,0.59361285,3,3,1,2,2,4,0,2,3,3,6,"",NA,"",NA,"I get up around 4 in the morning and spend a couple hours on the computer.  I read the news, browse the classifieds, and play a computer game.   On a typical work day I start at 7AM and finish around 5PM. When at work my major task is to prepare unfinished road surfaces for asphalt paving.   After work I head to the bar for a hour then off to home for supper.",540,1,6,1,2,26,3,23,5,5,1,2,1,32,NA,NA,NA,NA,2,2,1,1,19,3,2,1,1,2,4,3,6,7,9,2,5,1,8,3,3,3,2,3,2,4,4,3,0,2,4,3,2,5,1,4,4,2,2,2,4,3,6,2,5,1,3,4,3,2,3,3,3,3,3,3,3,"38",3,3,3,3,1,2,99,99,1,43,7,2,1,3,1,3,2,1,2,3,2,4,15,3,20,17,6,7,12,19,11,10,13,18,14,16,9,2,5,1,8,1,6,1,5,5,5,5,1,6,2,4,1,6,5,5,1,5,6,5,2,2,3,1,4,7,6,5,2,2,2,1,2,2,2,"Smith",3,1,8,7,5,2,6,9,4,0,0,0,0,1,1,1,0,0,0,0,0,0,2,2,2,1,2,2,1,2,2,1,1,1,2,1,1,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,2,0,1,0,0,0,0,0,0,98,98,2,4,4,1,3,1,7,3,"11/18/2020 4:00","11/18/2020 4:35",35,2,1,"Desktop",1,64,4,5,1,2,1,1,13,"MT",4,8,0,1,1,1,2,2,0,0,0,0,1
"499",1771,0.9103384,1,3,2,1,3,2,1,1,4,2,6,"",NA,"",NA,"1) I usually eat breakfast. I eat it in the morning. 2) I usually eat lunch. I eat it in the afternoon. 3) I usually eat dinner. I eat it in the evening.",120,1,5,1,2,9,1,7,1,5,NA,NA,NA,NA,1,2,2,23,1,1,2,2,16,1,2,1,1,7,9,6,7,2,4,3,5,8,1,2,3,2,3,4,3,4,1,2,43,2,2,4,3,5,1,5,4,4,2,3,6,2,4,3,5,1,5,4,3,3,4,2,3,3,3,3,1,"",NA,1,2,2,1,2,85,85,1,45,50,2,1,3,3,2,3,1,3,3,3,18,11,20,16,9,13,12,6,17,10,7,2,4,19,15,3,5,14,8,1,1,5,6,6,6,6,5,2,3,1,1,1,6,4,3,1,6,1,6,1,4,3,2,7,1,6,5,2,2,4,1,1,1,3,"Smith",6,5,3,9,7,2,1,4,8,0,1,0,1,1,0,0,0,0,0,0,0,0,2,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,2,2,3,NA,NA,NA,NA,2,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,0,0,0,2,2,1,2,4,1,1,1,9,4,"11/17/2020 13:11","11/17/2020 13:48",37,2,1,"Smartphone",1,34,2,2,1,5,5,1,18,"NY",1,2,1,1,2,3,4,3,0,0,0,0,3
"500",1781,0.73845418,3,3,1,NA,1,1,1,2,3,3,6,"",NA,"",NA,"1) Studying: I am a full-time student so one way I use my time is by studying. This means that I either do homework from the multiple classes or I prepare for any tests/quizzes that are coming my way.
2)Chores:
 I don't work so my time is also used up in making sure my house is kept clean. Usually it involves my room, the kitchen, and the bathroom, but sometimes it can be less than that.
3)Videogames: When I'm not doing the things I previously mentioned, I use videogames as a way to pass time and ease stress from school. Other than that I limit my hours to somewhere between 2-4 hours, except on other occasions where it's less.",4,1,1,1,2,34,4,16,4,4,1,2,1,247,NA,NA,NA,NA,3,1,2,2,257,1,2,1,2,6,1,5,9,2,3,4,7,8,6,3,1,2,2,2,2,2,1,5,NA,2,1,5,2,3,4,3,4,2,5,2,1,5,2,3,4,6,3,4,4,3,4,3,3,3,3,2,1,"",NA,1,1,2,2,1,30,40,1,773,25,1,2,3,3,1,2,3,3,2,2,10,14,1,18,16,5,9,2,11,17,15,3,4,19,7,12,20,8,6,13,2,4,3,4,5,5,6,1,6,3,2,2,6,4,5,4,3,1,6,4,4,6,5,3,2,7,1,2,3,3,1,2,2,4,"John Smith",4,6,9,3,5,2,1,7,8,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,1,2,2,1,2,1,1,2,1,1,2,1,2,2,1,1,2,2,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,0,0,0,1,1,2,4,2,1,4,1,4,2,"11/26/2020 19:33","11/27/2020 3:31",107,2,1,"Desktop",1,20,1,1,4,3,5,7,7,"CA",4,9,1,1,3,3,2,4,0,0,0,0,4
